Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,External,Internal,We,Et,RV
flextronics,https://en.wikipedia.org,3,0,0,2,2,20,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
fluor corporation,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
fnb south africa,https://za.linkedin.com,3,1,0.3333333333,0,0,16,20,108,545,1,5.046296296,32,76,17.03125,0.2962962963,0
ford motor company,https://hi.wikipedia.org,3,0,0,1,0.3333333333,23,22,734,2012,1,2.741144414,432,308,4.657407407,0.5885558583,0
forza silicon,https://www.linkedin.com,3,1,0.5,2,1,13,20,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
four seasons hotels and resorts,https://ca.linkedin.com,3,1,0.2,0,0,15,27,108,543,1,5.027777778,31,77,17.51612903,0.287037037,0
foxconn,https://www.foxconn.com,3,1,1,1,1,1,16,73,156,1,2.136986301,8,62,19.5,0.1095890411,1
free lance,https://www.upwork.com,3,0,0,0,0,39,21,196,0,0,0,1,0,0,0.005102040816,0
fresenius medical care,https://www.fresenius.com,3,0,0,2,0.6666666667,12,23,157,1543,1,9.828025478,24,134,64.29166667,0.152866242,1
fresher,https://www.naukri.com,3,2,2,1,1,49,20,0,0,1,0,0,0,0,0,0
fujitsu,https://hi.wikipedia.org,3,0,0,1,1,22,23,734,2012,1,2.741144414,432,308,4.657407407,0.5885558583,0
g4s,https://www.linkedin.com,3,1,1,1,1,13,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ge,https://hi.wikipedia.org,3,0,0,2,2,28,23,734,2012,1,2.741144414,432,308,4.657407407,0.5885558583,0
ge aviation,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ge capital,https://www.linkedin.com,3,1,0.5,1,0.5,14,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ge healthcare,https://www.linkedin.com,3,1,0.5,1,0.5,14,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ge power,https://www.ge.com,3,0,0,1,0.5,49,15,128,0,1,0,28,112,0,0.21875,1
geen,https://en.wiktionary.org,3,1,1,3,3,13,23,358,1070,1,2.988826816,266,96,4.022556391,0.7430167598,0
geico,https://play.google.com,3,1,1,1,1,47,19,0,0,1,0,0,0,0,0,0
genentech,https://www.linkedin.com,3,1,1,1,1,12,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
general dynamics information technology,https://www.gd.com,3,0,0,0,0,36,36,34,0,0,0,0,0,0,0,1
general mills,https://www.generalmills.co.in,3,1,0.5,1,0.5,45,19,16,121,1,7.5625,0,0,0,0,1
general motors,https://en.wikipedia.org,3,1,0.5,3,1.5,14,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
generali,https://life.futuregenerali.in,3,1,1,1,1,49,22,214,5252,1,24.54205607,20,162,262.6,0.09345794393,1
generalitat de catalunya,https://govern.cat,3,1,0.3333333333,1,0.3333333333,15,21,126,1022,1,8.111111111,0,0,0,0,1
genpact,https://www.genpact.com,3,1,1,2,2,12,16,125,0,1,0,7,107,0,0.056,1
goldman sachs,https://www.linkedin.com,3,1,0.5,2,1,13,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
google,https://www.google.com,3,1,1,2,2,9,16,0,0,1,0,0,0,0,0,1
government of maharashtra,https://ratnagiri.gov.in,3,1,0.3333333333,0,0,29,25,84,386,1,4.595238095,24,61,16.08333333,0.2857142857,1
governo do estado de são paulo,https://portal.fazenda.sp.gov.br,3,0,0,0,0,44,28,45,765,0,17,19,31,40.26315789,0.4222222222,1
govt. of india,https://mygov.in covid-19,3,0,0,0,0,41,20,0,0,0,0,0,0,0,0,1
grant thornton llp,https://www.grantthornton.com,3,0,0,1,0.3333333333,35,17,302,2073,1,6.864238411,0,0,0,0,1
gsk,https://www.gsk.com,3,1,1,0,0,13,16,302,1683,1,5.572847682,48,256,35.0625,0.1589403974,1
h&m,https://en.wikipedia.org,3,1,1,1,1,14,23,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
h&r block,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
halliburton,https://jobs.halliburton.com,3,1,1,1,1,12,17,44,426,1,9.681818182,21,18,20.28571429,0.4772727273,1
harvard university,https://hi.wikipedia.org,3,0,0,1,0.5,22,21,734,2012,1,2.741144414,432,308,4.657407407,0.5885558583,0
hays,https://www.hays.co.uk,3,1,1,1,1,1,18,131,607,1,4.633587786,21,111,28.9047619,0.1603053435,1
hca,https://en.wikipedia.org,3,0,0,1,1,28,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
hcl infosystems ltd,https://economictimes.indiatimes.com,3,1,0.3333333333,0,0,26,29,481,0,1,0,54,392,0,0.1122661123,0
hcl technologies,https://hcl.com,3,0,0,1,0.5,14,14,36,96,1,2.666666667,0,0,0,0,1
hdfc bank,https://www.facebook.com,3,1,0.5,1,0.5,23,19,0,74,1,0,17,29,4.352941176,0,0
health service executive,https://pubmed.ncbi.nlm.nih.gov,3,1,0.3333333333,1,0.3333333333,38,27,64,349,1,5.453125,36,19,9.694444444,0.5625,1
heineken,https://www.theheinekencompany.com,3,1,1,3,3,23,26,3,203,1,67.66666667,0,0,0,0,1
henkel,https://en.wikipedia.org,3,1,1,1,1,13,19,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
herbalife,https://www.herbalife.co.in,3,1,1,1,1,32,18,31,450,1,14.51612903,10,21,45,0.3225806452,1
hewlett-packard,https://en.wikipedia.org,3,1,1,2,2,14,19,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
hilton worldwide,https://en.wikipedia.org,3,1,0.5,1,0.5,14,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
home depot,https://en.wikipedia.org,3,1,0.5,2,1,17,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
honeywell -'da Ara,https://ev.honeywellhome.com.tr,3,0,0,0,0,21,22,34,227,0,6.676470588,3,32,75.66666667,0.08823529412,1
hospital universitario josep trueta,https://es.costabrava.org,3,0,0,0,0,22,28,93,410,0,4.408602151,0,0,0,0,1
hôtel,https://www.rosewoodhotels.com,3,1,1,1,1,61,26,52,782,1,15.03846154,13,40,60.15384615,0.25,1
hp,https://store.hp.com in-,3,2,2,5,5,65,22,0,0,1,0,0,0,0,0,1
hsbc,https://en.wikipedia.org,3,1,1,1,1,16,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
hsbc global banking and markets,https://www.hsbc.com,3,0,0,0,0,44,29,143,1066,0,7.454545455,7,128,152.2857143,0.04895104895,1
huawei technologies - Suche,https://www.huawei.com,3,0,0,0,0,22,24,177,808,0,4.564971751,106,67,7.622641509,0.5988700565,1
humana,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
hyatt hotels corporation,https://www.linkedin.com,3,1,0.3333333333,2,0.6666666667,14,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ibm,https://www.ibm.com,3,2,2,1,1,15,16,45,398,1,8.844444444,6,38,66.33333333,0.1333333333,1
icici bank,https://hi.wikipedia.org wiki,3,0,0,0,0,27,24,0,0,0,0,0,0,0,0,0
idea cellular ltd,https://en.wikipedia.org,3,0,0,0,0,12,23,278,1306,0,4.697841727,91,188,14.35164835,0.3273381295,0
idol image consulting,https://www.crunchbase.com,3,1,0.3333333333,2,0.6666666667,41,24,1,0,1,0,1,0,0,1,1
ikea group,https://www.ikea.com,3,1,0.5,1,0.5,14,17,110,74,1,0.6727272727,32,75,2.3125,0.2909090909,1
imss,https://play.google.com,3,1,1,1,1,32,22,0,0,1,0,0,0,0,0,0
independent,https://www.independent.ie,3,1,1,1,1,48,15,199,2038,1,10.24120603,21,191,97.04761905,0.1055276382,1
independiente,https://www.transfermarkt.com,3,1,1,2,2,45,26,261,0,1,0,0,0,0,0,1
indian oil corporation limited,https://iocl.com,3,0,0,1,0.25,30,26,201,843,1,4.194029851,16,201,52.6875,0.07960199005,1
indian railways,https://www.irctc.co.in,3,0,0,0,0,32,22,0,136,0,0,0,0,0,0,1
indite technologies,https://www.zaubacorp.com,3,1,0.5,1,0.5,44,24,27,35,1,1.296296296,7,18,5,0.2592592593,0
inditex,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
indra,https://www.indracompany.com,3,1,1,1,1,7,23,73,0,1,0,0,0,0,0,1
infosys,https://www.infosys.com,3,1,1,0,0,13,16,193,1137,1,5.89119171,22,153,51.68181818,0.1139896373,1
ing,https://en.wikipedia.org,3,1,1,5,5,20,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
ingram micro,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
inps,https://www.citibank.com,3,1,1,1,1,42,22,4,31,1,7.75,2,0,15.5,0.5,0
insidesecure,https://www.rambus.com,3,0,0,0,0,12,20,110,0,0,0,0,0,0,0,0
intel corporation,https://www.intel.in,3,0,0,0,0,41,17,70,42,0,0.6,45,27,0.9333333333,0.6428571429,1
intercontinental hotels group (ihg®),https://www.ihg.com,3,0,0,0,0,22,32,97,0,0,0,15,81,0,0.1546391753,1
international mission of mercy (imm),https://in.linkedin.com,3,0,0,1,0.2,32,28,108,544,1,5.037037037,31,77,17.5483871,0.287037037,0
international paper,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
intertek,https://en.wikipedia.org,3,1,1,1,1,13,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
intesa sanpaolo,https://en.wikipedia.org,3,1,0.5,2,1,14,18,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
iqvia,https://en.wikipedia.org,3,1,1,1,1,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
itaú unibanco,https://en.wikipedia.org,3,1,0.5,1,0.5,14,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
j.p. morgan,https://en.wikipedia.org,3,0,0,0,0,16,21,278,1306,0,4.697841727,91,188,14.35164835,0.3273381295,0
jabil,https://en.wikipedia.org,3,1,1,1,1,13,24,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
jacobs,https://en.wikipedia.org,3,1,1,0,0,31,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
jaguar land rover,https://www.landrover.com,3,0,0,0,0,29,17,150,731,0,4.873333333,136,14,5.375,0.9066666667,1
jcpenney,https://www.facebook.com,3,1,1,1,1,28,22,0,74,1,0,17,29,4.352941176,0,0
jll,https://www.us.jll.com,3,1,1,1,1,56,19,146,1686,1,11.54794521,0,0,0,0,1
john deere,https://www.deere.co.in,3,1,0.5,2,1,43,18,91,391,1,4.296703297,0,0,0,0,1
johnson & johnson,https://en.wikipedia.org,3,1,0.3333333333,4,1.333333333,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
johnson controls,https://johnsoncontrols.referrals.selectminds.com,3,1,0.5,0,0,17,35,58,3648,1,62.89655172,10,49,364.8,0.1724137931,1
jpmorgan chase & co.,https://careers.jpmorgan.com,3,1,0.25,1,0.25,19,24,47,440,1,9.361702128,0,0,0,0,1
junta de andalucía,https://www.facebook.com,3,1,0.3333333333,1,0.3333333333,20,22,0,74,1,0,17,29,4.352941176,0,0
kaiser permanente,https://www.linkedin.com,3,1,0.5,1,0.5,13,20,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
"kbr, inc.",https://en.wikipedia.org,3,0,0,1,0.5,23,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
"keller williams realty, inc.",https://www.linkedin.com,3,0,0,0,0,11,25,108,543,0,5.027777778,11,97,49.36363636,0.1018518519,0
kellogg company,https://en.wikipedia.org,3,0,0,1,0.5,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
kelly services,https://www.kellyservices.com,3,0,0,1,0.5,54,17,86,0,1,0,0,0,0,0,1
kimberly-clark,https://en.wikipedia.org,3,1,1,1,1,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
klm,https://hi.wikipedia.org,3,0,0,1,1,19,23,734,2012,1,2.741144414,432,308,4.657407407,0.5885558583,0
kohl's department stores,https://www.linkedin.com,3,0,0,0,0,17,23,108,543,0,5.027777778,11,97,49.36363636,0.1018518519,0
korea facilitators association,https://www.linkedin.com,3,1,0.3333333333,2,0.6666666667,33,28,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
kotak mahindra bank,https://www.kotak.com,3,0,0,0,0,46,19,198,2574,0,13,35,159,73.54285714,0.1767676768,1
kpmg,https://home.kpmg,3,3,3,2,2,47,13,44,952,1,21.63636364,6,40,158.6666667,0.1363636364,1
kpmg uk,https://en.wikipedia.org,3,0,0,0,0,14,22,278,1306,0,4.697841727,91,188,14.35164835,0.3273381295,0
kpn,http://kpntravels.in,3,1,1,1,1,18,17,20,304,1,15.2,0,0,0,0,1
kroger,https://en.wikipedia.org wiki,3,1,1,3,3,13,26,0,0,1,0,0,0,0,0,0
kuehne + nagel,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,14,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
l-3 communications,https://www.linkedin.com,3,0,0,0,0,22,22,108,543,0,5.027777778,11,97,49.36363636,0.1018518519,0
l'oréal,https://www.lorealparis.co.in,3,1,1,1,1,48,25,142,0,1,0,4,140,0,0.02816901408,1
l&t infotech,https://www.moneycontrol.com,3,2,1,2,1,48,23,704,7179,1,10.19744318,114,584,62.97368421,0.1619318182,0
lafargeholcim,https://www.linkedin.com,3,1,1,1,1,13,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
larsen & toubro,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,14,20,278,1306,1,4.697841727,1577,3272,0.8281547242,5.672661871,0
lavoratore indipendente,https://it.wikipedia.org,3,0,0,1,0.5,18,21,299,1987,1,6.64548495,134,198,14.82835821,0.4481605351,0
le groupe la poste,https://www.laposterecrute.fr,3,1,0.25,1,0.25,32,23,95,1001,1,10.53684211,18,73,55.61111111,0.1894736842,1
lear corporation,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
leidos,https://en.wikipedia.org,3,1,1,1,1,13,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
lenovo,https://www.lenovo.com,3,1,1,1,1,53,16,313,1701,1,5.434504792,0,0,0,0,1
leonardo,https://www.leonardocompany.com,3,1,1,1,1,42,23,361,409,1,1.132963989,20,334,20.45,0.05540166205,1
leroy merlin,https://www.linkedin.com,3,1,0.5,2,1,13,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
lg electronics,https://www.lg.com,3,0,0,1,0.5,30,17,212,0,1,0,11,181,0,0.05188679245,1
liberty mutual insurance,https://business.libertymutualgroup.com,3,0,0,1,0.3333333333,25,27,80,853,1,10.6625,79,3,10.79746835,0.9875,1
lic,https://economictimes.indiatimes.com,3,1,1,2,2,58,34,481,0,1,0,54,392,0,0.1122661123,0
lifespan,https://www.amazon.com,3,1,1,1,1,49,19,2,0,1,0,0,3,0,0,0
linkedin,https://www.facebook.com,3,1,1,2,2,29,23,0,74,1,0,17,29,4.352941176,0,0
lloyds banking group,https://www.lloydsbank.com,3,0,0,0,0,42,21,308,1763,0,5.724025974,31,234,56.87096774,0.1006493506,1
lockheed martin,https://en.wikipedia.org,3,1,0.5,3,1.5,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
los angeles unified school district,https://en.wikipedia.org,3,1,0.2,1,0.2,17,29,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
"lowe's companies, inc.",https://en.wikipedia.org,3,0,0,1,0.3333333333,14,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
m&t bank,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
machine vibration engineers,https://www.vcsdata.com,3,1,0.3333333333,1,0.3333333333,44,26,90,254,1,2.822222222,0,0,0,0,1
macquarie group,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
macy's,https://www.facebook.com,3,1,1,1,1,26,22,0,74,1,0,17,29,4.352941176,0,0
magna international,https://ca.linkedin.com,3,1,0.5,0,0,13,20,108,543,1,5.027777778,31,77,17.51612903,0.287037037,0
mahindra satyam,https://careers.techmahindra.com,3,0,0,0,0,20,26,19,120,0,6.315789474,16,7,7.5,0.8421052632,1
manpowergroup,https://www.manpowergroup.co.in,3,1,1,1,1,2,18,36,0,1,0,6,30,0,0.1666666667,1
manulife,https://ca.linkedin.com,3,1,1,2,2,12,20,108,543,1,5.027777778,31,77,17.51612903,0.287037037,0
mapfre,https://en.wikipedia.org,3,1,1,2,2,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
marks and spencer,https://www.marksandspencer.in,3,1,0.3333333333,0,0,15,17,258,2566,1,9.945736434,7,240,366.5714286,0.02713178295,1
marriott international,https://www.linkedin.com,3,1,0.5,2,1,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
mars,https://en.wikipedia.org wiki Mars,3,1,1,4,4,13,31,0,0,1,0,0,0,0,0,0
marsh,https://en.wikipedia.org,3,1,1,5,5,13,23,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mary kay cosmetics,https://www.flipkart.com,3,0,0,0,0,50,22,376,2247,0,5.97606383,0,0,0,0,0
mary kay inc.,https://en.wikipedia.org,3,0,0,1,0.3333333333,12,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
massachusetts general hospital,https://www.linkedin.com,3,1,0.3333333333,1,0.3333333333,14,27,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
massachusetts institute of technology (mit),https://studyabroad.shiksha.com,3,1,0.2,0,0,23,35,311,1824,1,5.864951768,54,251,33.77777778,0.1736334405,0
mastercard,https://en.wikipedia.org,3,1,1,3,3,13,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mayo clinic,https://en.wikipedia.org,3,1,0.5,1,0.5,14,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mcdonald's corporation,https://en.wikipedia.org,3,0,0,1,0.5,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mckesson,https://en.wikipedia.org,3,1,1,1,1,26,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mckinsey & company,https://hi.wikipedia.org wiki मैक्किंज़े_एंड,3,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0
me,https://www.bbc.com,3,0,0,0,0,30,19,170,1610,0,9.470588235,29,138,55.51724138,0.1705882353,0
me stesso,https://www.translate.com,3,1,0.5,3,1.5,28,21,68,0,1,0,0,0,0,0,0
medtronic,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mercer,https://www.linkedin.com,3,1,1,2,2,12,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
merck,https://www.merckgroup.com,3,1,1,1,1,51,21,197,1478,1,7.502538071,7,192,211.1428571,0.03553299492,1
merrill lynch,https://en.wikipedia.org,3,0,0,4,2,21,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
metlife,https://en.wikipedia.org,3,1,1,4,4,14,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mi casa,https://www.instagram.com,3,1,0.5,1,0.5,52,22,0,0,1,0,3,6,0,0,0
miami-dade county public schools,https://en.wikipedia.org,3,1,0.25,0,0,25,28,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
michelin,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
michigan state university,https://www.usnews.com,3,1,0.3333333333,1,0.3333333333,38,22,268,0,1,0,0,0,0,0,0
microsoft,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
mid managing international diffusion,https://www.linkedin.com,3,1,0.25,1,0.25,30,30,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ministerie van defensie,https://nl.wikipedia.org,3,1,0.3333333333,0,0,26,22,499,892,1,1.78757515,355,150,2.512676056,0.7114228457,0
ministerio de educación,https://www.mineduc.cl,3,1,0.3333333333,1,0.3333333333,2,18,106,720,1,6.79245283,58,46,12.4137931,0.5471698113,1
"ministero istruzione, universita' e ricerca",https://it.wikipedia.org,3,0,0,0,0,24,34,299,1987,0,6.64548495,134,198,14.82835821,0.4481605351,0
ministry of education,https://www.india.gov.in,3,1,0.3333333333,1,0.3333333333,40,20,135,902,1,6.681481481,33,98,27.33333333,0.2444444444,1
mondelēz international,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
monsanto company,https://modernfarmer.com,3,0,0,0,0,38,21,81,0,0,0,0,0,0,0,1
morgan stanley,https://hi.wikipedia.org wiki मॉर्गन_स्टेनली,3,0,0,0,0,26,40,0,0,0,0,0,0,0,0,0
motorola,https://www.motorola.in smartphones,3,1,1,6,6,21,27,0,0,1,0,0,0,0,0,1
mphasis,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
msd,https://www.msdindia.in,3,1,1,1,1,8,20,14,607,1,43.35714286,23,12,26.39130435,1.642857143,1
my home,https://www.myhome.ie,3,0,0,0,0,54,16,116,856,0,7.379310345,0,0,0,0,1
my own business,https://www.businessnewsdaily.com,3,0,0,1,0.3333333333,32,24,102,503,1,4.931372549,9,95,55.88888889,0.08823529412,1
mynet,https://www.amarujala.com Education,3,0,0,0,0,36,33,0,0,0,0,0,0,0,0,0
nasa,https://en.wikipedia.org,3,1,1,0,0,15,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
national australia bank,https://www.bloomberg.com,3,1,0.3333333333,1,0.3333333333,35,24,2,93,1,46.5,0,2,0,0,1
national grid,https://www.linkedin.com,3,1,0.5,2,1,13,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
national oilwell varco,https://www.linkedin.com,3,0,0,0,0,19,20,108,543,0,5.027777778,11,97,49.36363636,0.1018518519,0
nationwide insurance,https://www.linkedin.com,3,0,0,0,0,10,18,108,543,0,5.027777778,11,97,49.36363636,0.1018518519,0
natura,https://en.wikipedia.org,3,1,1,3,3,18,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
"nbcuniversal media, llc",https://www.linkedin.com,3,1,0.3333333333,1,0.3333333333,19,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
ncr corporation - Cerca con,https://en.wikipedia.org wiki,3,0,0,0,0,13,27,0,0,0,0,0,0,0,0,0
nedbank,https://en.wikipedia.org,3,1,1,1,1,13,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
nessuna azienda,https://mymemory.translated.net,3,1,0.5,1,0.5,37,27,39,26,1,0.6666666667,4,36,6.5,0.1025641026,1
nestlé,https://hi.wikipedia.org wiki नेस्ले,3,0,0,1,1,19,35,0,0,1,0,0,0,0,0,0
network rail,https://www.linkedin.com,3,1,0.5,1,0.5,13,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
new york life insurance company,https://www.linkedin.com,3,1,0.2,1,0.2,16,25,108,543,1,5.027777778,2,9,271.5,0.01851851852,0
new york university,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,15,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
nhs,https://www.england.nhs.uk,3,1,1,2,2,10,23,53,493,1,9.301886792,12,32,41.08333333,0.2264150943,1
