Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,RV
Agilent Technologies,https://en.wikipedia.org,4,0,0,1,0.5,24,22,255,1216,1,4.768627451,0
AIG,https://www.linkedin.com,4,0,0,1,1,26,24,108,506,1,4.685185185,0
Aim,https://www.dictionary.com,4,0,0,1,1,12,24,83,687,1,8.277108434,0
Air France,www.airfrance.fr,4,1,0.5,1,0.5,9,10,0,0,1,0,1
Air Liquide,https://en.wikipedia.org,4,0,0,1,0.5,28,22,255,1216,1,4.768627451,0
Airbus,https://www.airbus.com,4,1,1,1,1,27,17,422,1636,1,3.876777251,1
Aker Solutions,https://hi-in.facebook.comAkerSolutions,4,1,0.5,2,1,27,27,0,0,1,0,0
Akzo Nobel,https://en.wikipedia.org,4,0,0,1,1,28,23,255,1216,1,4.768627451,0
Alberta Health Services,https://www.facebook.com,4,0,0,1,1,20,23,0,48,1,0,0
Alcon,https://www.novartis.com,4,0,0,2,2,22,22,0,738,1,0,1
Allergan,https://www.allergan.co.in,4,1,1,2,2,18,19,100,553,1,5.53,1
Allianz,https://www.bajajallianz.com,4,1,1,1,1,22,22,49,538,1,10.97959184,1
Allstate,https://www.linkedin.com,4,0,0,1,1,27,22,128,506,1,3.953125,0
Alstom,www.facebook.comA,4,0,0,1,1,15,15,0,1216,1,0,0
ALTRAN,https://en.wikipedia.org,4,0,0,1,1,32,24,255,1216,1,4.768627451,0
Amazon,https://en.wikipedia.org,4,0,0,1,1,30,22,255,1216,1,4.768627451,0
Amdocs,https://www.glassdoor.co.in,4,0,0,2,2,23,24,128,0,1,0,0
american,http://american-center-krasnodar.ru,4,0,0,0,0,8,27,18,36,0,2,0
American Airlines,https://www.facebook.com,4,0,0,1,0.5,16,23,0,48,1,0,0
American Express,https://www.instagram.com,4,0,0,1,0.5,23,23,0,0,1,0,0
American Family Insurance,https://en.wikipedia.org,4,0,0,1,1,26,24,255,1216,1,4.768627451,0
American Red Cross,https://hi-in.facebook.comredcross,4,0,0,1,0.33,27,27,0,0,1,0,0
Ameriprise Financial Services,https://www.linkedin.com,4,0,0,1,0.33,26,25,108,506,1,4.685185185,0
Amgen,https://www.facebook.com,4,0,0,1,1,9,23,0,48,1,0,0
Amway,https://en.wikipedia.org,4,0,0,2,2,30,22,255,1216,1,4.768627451,0
Anthem,https://www.anthem.com,4,1,1,1,1,58,17,117,22,1,0.188034188,1
ANZ,https://au.linkedin.com,4,0,0,1,1,36,23,108,506,1,4.685185185,0
Aon,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,0
Apple,twitter.comapple,4,0,0,2,2,12,12,6,0,1,0,0
Applied Materials,https://www.youtube.com,4,0,0,2,1,16,21,13,22,1,1.692307692,0
Arbonne International,https://www.linkedin.com,4,0,0,1,0.5,21,22,108,506,1,4.685185185,0
Arcadis,https://in.linkedin.com,4,0,0,1,1,31,21,108,506,1,4.685185185,0
ArcelorMittal,https://www.linkedin.com,4,0,0,1,1,23,22,108,506,1,4.685185185,0
Arizona State University,https://studyabroad.shiksha.com,4,0,0,2,0.6666666667,45,28,311,2032,1,6.533762058,0
Army Reserve,https://www.goarmy.comrese,4,0,0,2,0.66,14,22,0,0,1,0,1
Arup,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,0
Asda,https://asda-stores.custhelp.com,4,1,1,1,1,12,29,73,357,1,4.890410959,1
Association,https://www.iaf-world.org/site/,4,0,0,1,1,21,27,126,614,1,4.873015873,0
AstraZeneca,https://www.linkedin.com,4,0,0,1,1,25,20,108,506,1,4.685185185,0
AT&T,https://ru.wikipedia.orgwiki,4,0,0,1,1,28,28,255,0,1,0,0
Atkins,https://www.atkins.com,4,1,1,1,1,17,17,28,174,1,6.214285714,1
Atlas Copco,https://en.wikipedia.org,4,0,0,1,1,28,20,225,1216,1,5.404444444,0
Atos,https://en.wikipedia.org,4,0,0,1,1,30,22,225,1216,1,5.404444444,0
Auchan,https://www.linkedin.com,4,0,0,1,1,26,23,108,506,1,4.685185185,0
aucune,https://www.iaf-world.org/site/,4,1,1,1,1,44,29,126,614,1,4.873015873,0
Automation,https://www.emerson.com,4,0,0,1,1,20,19,28,14,1,0.5,0
autônoma,https://www.dicio.com.br,4,0,0,1,1,20,21,113,643,1,5.690265487,0
autonomo,https://www.collinsdictionary.comdictionaryauton,4,0,0,1,1,41,42,0,0,1,0,0
Aviva,https://en.wikipedia.org,4,0,0,2,2,30,22,225,1216,1,5.404444444,0
Avon,https://www.linkedin.com,4,0,0,1,1,25,23,108,506,1,4.685185185,0
AWS,https://searchaws.techtarget.com,4,0,0,1,1,32,32,0,1692,1,0,1
AXA,https://www.linkedin.com,4,0,0,1,1,27,24,108,506,1,4.685185185,0
Axis Bank,https://www.facebook.com,4,0,0,1,1,10,21,0,48,1,0,0
AYATAMA ENERGI,0,4,0,0,1,1,19,14,0,506,1,0,0
BAE Systems,https://www.linkedin.com,4,0,0,1,0.5,25,23,0,6086,1,0,0
Baker Hughes,https://www.bakerhughesds.com,4,1,1,1,0.5,64,21,257,0,1,0,1
Banco do Brasil,https://twitter.combanc,4,0,0,1,0.33,22,22,6,1216,1,202.6666667,0
Bank,https://en.wikipedia.org,4,0,0,2,2,30,22,108,1489,1,13.78703704,0
bank,https://www.natwestgroup.com,4,0,0,,,12,27,155,87,0,0.5612903226,0
Bank Mandiri Persero Tbk PT,https://www.bloomberg.com,4,0,0,1,0.33,25,26,2,882,1,441,0
Bank of America,https://www.bofaml.com,4,1,0.333,3,1,55,20,65,1216,1,18.70769231,1
Bank of America Merrill Lynch,https://en.wikipedia.org,4,0,0,3,1,28,26,255,1216,1,4.768627451,0
Bank of New York Mellon,https://en.wikipedia.org,4,0,0,1,0.33,27,22,255,514,1,2.015686275,0
Banner Health,https://www.bannerhealthnetwork.com,4,1,0.5,1,0.5,26,26,0,1216,1,0,1
Barclays Investment Bank,https://en.wikipedia.org,4,0,0,1,0.33,29,23,255,6,1,0.02352941176,0
BASF,https://hi-in.facebook.comरसायन कंपनी,4,0,0,1,1,37,37,0,506,1,0,0
BAT,https://www.linkedin.com,4,0,0,2,2,27,24,108,506,1,4.685185185,0
BB&T,https://www.linkedin.com,4,0,0,1,1,27,24,108,893,1,8.268518519,0
BBVA,https://www.bbvausa.com,4,1,1,1,1,43,23,58,943,1,16.25862069,1
BD,https://www.bdbiosciences.com,4,0,0,1,1,29,29,98,0,1,0,1
Bechtel Corporation,https://hi-in.facebook.combechtelcorp,4,0,0,2,1,32,32,0,0,1,0,0
bell,https://en.wikipedia.org,4,0,0,1,1,30,23,225,1216,1,5.404444444,0
Best Buy,https://www.linkedin.com,4,0,0,1,0.5,25,23,108,506,1,4.685185185,0
BHP Billiton,https://www.britannica.com,4,0,0,1,1,16,23,204,3766,1,18.46078431,1
BIOCOLLOIDS FATE AND TRANSPORT IN ENVIRONMENTAL SYSTEMS,https://www.linkedin.com,4,0,0,1,1,55,55,108,506,1,4.685185185,0
BlackRock,https://www.linkedin.com,4,0,0,1,1,26,21,108,506,1,4.685185185,0
Bloomberg,https://www.linkedin.com,4,0,0,1,1,24,23,108,506,1,4.685185185,0
BMO,https://en.wikipedia.org,4,0,0,3,3,32,24,225,1216,1,5.404444444,0
BNP Paribas,https://www.bnpparibas.co.in,4,1,0.5,1,1,21,22,43,374,1,8.697674419,1
BNP Paribas Fortis,https://be.linkedin.com,4,0,0,1,1,29,21,108,506,1,4.685185185,0
Boeing,https://en.wikipedia.org,4,0,0,1,1,29,21,225,1216,1,5.404444444,0
Bharat Financial Inclusion Limited,https://www.bfil.co.in/,1,1,0.25,0,0,45,29,34,62,1,1.823529412,1
Bharat Financial Inclusion Limited,https://en.wikipedia.org/wiki/Bharat_Financial_Inclusion,2,0,0,0.25,1,7,40,792,3420,1,4.318181818,0
Bharat Financial Inclusion Limited,https://in.linkedin.com/company/bharat-financial-inclusion-limited,3,1,0.25,0.5,2,51,39,0,39,1,0,0
Bharat Financial Inclusion Limited,https://www.thehindubusinessline.com/stocks/bharat-financial-inclusion-ltd/,4,2,0.5,0.5,2,102,56,467,1850,1,3.961456103,0
bmw group,bmwgroup.com,1,1,0.5,1,0.5,5,5,118,634,1,5.372881356,1
bnp paribas,https://group.bnpparibas/,1,1,0.5,2,1,39,16,116,0,1,0,1
bnp paribas fortis,bnpparibasfortis.be,1,1,0.3333333333,0,0,6,5,32,927,1,28.96875,1
bny mellon,bnymellon.com,1,1,0.5,2,1,25,5,132,0,1,0,1
boehringer ingelheim,boehringer-ingelheim.com,1,1,0.5,2,1,28,5,124,594,1,4.790322581,1
boeing,boeing.com,1,2,2,2,2,20,4,139,0,1,0,1
bombardier,bombardier.com,1,1,1,1,1,10,5,0,597,1,0,1
booz allen hamilton,boozallen.com,1,1,0.3333333333,0,0,4,10,118,0,1,0,1
bosch,bosch.com,1,1,1,1,1,26,4,100,2816,1,28.16,1
boston scientific,bostonscientific.com,1,1,0.5,1,0.5,34,6,151,397,1,2.629139073,1
bp,bp.com,1,1,1,0,0,3,4,55,0,1,0,1
bradesco,https://banco.bradesco/html/classic/index.shtm,1,1,1,0,0,25,38,70,12865,1,183.7857143,1
brf,brf-global.com,1,1,1,0,0,16,11,206,0,1,0,1
"bright futures, a college and career management company",brightfuturesllc.com,1,0,0,0,0,39,37,51,1000,0,19.60784314,1
bristol-myers squibb,bms.com,1,0,0,0,0,38,18,183,0,0,0,1
british airways,britishairways.com,1,1,0.5,1,0.5,51,5,0,1812,1,0,1
british american tobacco,bat.com,1,1,0.3333333333,1,0.3333333333,4,20,68,1080,1,15.88235294,1
british army,army.mod.uk,1,2,1,2,1,33,12,72,0,1,0,1
bsnl,bsnl.co.in,1,1,1,0,0,5,6,160,588,1,3.675,1
bt,bt.com,1,2,2,2,2,55,4,30,712,1,23.73333333,1
bureau veritas,group.bureauveritas.com,1,1,0.5,4,2,7,11,0,1387,1,0,1
burger king corporation,bk.com,1,0,0,0,0,15,20,5,1312,0,262.4,1
caixa economica federal,caixa.gov.br,1,0,0,0,0,5,17,93,0,0,0,1
capgemini,capgemini.com,1,1,1,0,0,26,4,207,38,1,0.1835748792,1
capital one,capitalone.com,1,1,0.5,2,1,49,5,58,0,1,0,1
cardinal health,cardinalhealth.com,1,1,0.5,1,0.5,44,5,868,1158,1,1.334101382,1
cargill,cargill.com,1,1,1,2,2,61,4,52,396,1,7.615384615,1
carrefour,carrefour.com,1,2,2,4,4,35,4,9,3760,1,417.7777778,1
caterpillar inc.,caterpillar.com,1,0,0,0,0,13,5,120,0,0,0,1
cbre,cbre.us,1,1,1,1,1,48,3,179,1014,1,5.664804469,1
centers for disease control and prevention,cdc.gov,1,1,0.1666666667,0,0,5,38,140,724,1,5.171428571,1
century 21®,century21.com,1,0,0,0,0,3,5,123,867,0,7.048780488,1
centurylink,centurylink.com,1,1,1,1,1,53,4,85,2507,1,29.49411765,1
cerner corporation,cerner.com,1,0,0,0,0,13,11,130,1109,0,8.530769231,1
ceva logistics,cevalogistics.com,1,1,0.5,1,0.5,50,5,105,1066,1,10.15238095,1
cgi,cgi.com,1,1,1,3,3,41,5,107,0,1,0,1
ch2m hill,http://en.wikipedia.org/,1,0,0,1,0.5,13,23,255,0,1,0,0
charles schwab,schwab.com,1,1,0.5,1,0.5,47,12,367,1206,1,3.286103542,1
charter communications,spectrum.com,1,0,0,0,0,38,18,67,1459,0,21.7761194,1
chase,chase.com,1,2,2,1,1,58,4,102,21,1,0.2058823529,1
chevron,chevron.com,1,2,2,1,1,41,4,100,0,1,0,1
chicago public schools,cps.edu,1,1,0.3333333333,1,0.3333333333,4,20,177,1045,1,5.903954802,1
chubb,chubb.com,1,1,1,2,2,10,5,217,1991,1,9.175115207,1
cibc,cibc.com,1,1,1,4,4,40,5,195,0,1,0,1
cigna,cigna.com,1,1,1,4,4,46,4,204,0,1,0,1
cintas,cintas.com,1,1,1,1,1,30,4,112,1505,1,13.4375,1
cis,cisecurity.org,1,1,1,3,3,30,11,78,1807,1,23.16666667,1
cisco,cisco.com,1,1,1,1,1,49,4,58,1884,1,32.48275862,1
citi,online.citibank.co.in,1,1,1,1,1,60,17,59,322,1,5.457627119,1
citizens bank,citizensbank.com,1,1,0.5,1,0.5,50,5,148,1058,1,7.148648649,1
claro,claro.com,1,1,1,0,0,2,4,24,0,1,0,1
cleveland clinic,my.clevelandclinic.org,1,1,0.5,1,0.5,39,8,0,0,1,0,1
cnh industrial,cnhindustrial.com,1,1,0.5,0,0,5,5,100,0,1,0,1
coca-cola femsa,coca-colafemsa.com,1,1,0.5,4,2,8,5,75,839,1,11.18666667,1
cognizant technology solutions,cognizant.com,1,0,0,0,0,35,20,148,905,0,6.114864865,1
coldwell banker,coldwellbanker.com,1,1,0.5,2,1,33,5,85,0,1,0,1
coldwell banker residential brokerage,coldwellbanker.com,1,0,0,0,0,26,23,85,0,0,0,1
colegio,el-colegio.org,1,1,1,2,2,21,7,28,0,1,0,1
colgate palmolive,colgatepalmolive.com,1,0,0,0,0,41,6,108,422,0,3.907407407,1
columbia university in the city of new york,columbia.edu,1,1,0.125,0,0,6,35,58,0,1,0,1
comcast,xfinity.com,1,0,0,1,1,49,11,77,527,1,6.844155844,1
commonwealth bank,commbank.com.au,1,0,0,1,0.5,46,13,89,593,1,6.662921348,1
compass group,compass-group.com,1,1,0.5,2,1,3,6,75,546,1,7.28,1
conocophillips,conocophillips.com,1,1,1,1,1,3,4,104,1803,1,17.33653846,1
continental,continental.com,1,1,1,2,2,9,5,128,0,1,0,1
convergys,concentrix.com,1,0,0,0,0,53,9,55,546,0,9.927272727,1
cornell university,cornell.edu,1,1,0.5,1,0.5,3,11,117,507,1,4.333333333,1
costco wholesale,costco.com,1,1,0.5,0,0,13,10,1288,19,1,0.0147515528,1
credit suisse,credit-suisse.com,1,1,0.5,1,0.5,3,5,134,1019,1,7.604477612,1
csc,digitalseva.csc.gov.in,1,1,1,1,1,24,19,0,0,1,0,1
cummins inc.,cummins.com,1,0,0,1,0.5,23,5,254,1555,1,6.122047244,1
cushman & wakefield,cushmanwakefield.com,1,1,0.3333333333,1,0.3333333333,39,7,75,499,1,6.653333333,1
cvs health,cvshealth.com,1,1,0.5,1,0.5,13,5,153,1723,1,11.26143791,1
cvs pharmacy,cvs.com,1,0,0,1,0.5,50,9,0,0,1,0,1
d&d social networks sourcing,linkedin.com,1,0,0,1,0.25,24,24,0,0,1,0,0
daimler ag,daimler.com,1,0,0,1,0.5,6,5,356,0,1,0,1
danone,danone.com,1,1,1,3,3,20,4,150,714,1,4.76,1
danske bank,danskebank.com,1,1,0.5,3,1.5,3,5,82,2306,1,28.12195122,1
davita,patrika.com Photos Dus Ka Dum,1,0,0,0,0,48,26,132,0,0,0,0
db schenker,dbschenker.com,1,1,0.5,2,1,49,6,221,0,1,0,1
decathlon france,decathlon.fr,1,0,0,0,0,23,6,0,2927,0,0,1
dell,dell.com,1,1,1,1,1,49,4,142,2,1,0.01408450704,1
dell emc,delltechnologies.com,1,0,0,1,0.5,55,15,66,0,1,0,1
deloitte,deloitte.com,1,1,1,3,3,51,5,134,0,1,0,1
delphi,embarcadero.com,1,1,1,1,1,37,14,79,0,1,0,1
delta air lines,delta.com,1,1,0.3333333333,1,0.3333333333,50,11,1,0,1,0,1
departament d'ensenyament - generalitat de catalunya,http://educacio.gencat.cat,1,0,0,0,0,42,41,0,0,0,0,1
department of veterans affairs,va.gov,1,0,0,0,0,16,28,34,0,0,0,1
desjardins,desjardins.com,1,1,1,1,1,54,4,118,580,1,4.915254237,1
deutsche bank,m.db.com,1,1,0.5,4,2,7,13,0,1951,1,0,1
dhl,dhl.com,1,1,1,1,1,63,4,191,0,1,0,1
diageo,diageo.com,1,2,2,1,1,49,4,268,0,1,0,1
dimension data,dimensiondata.com,1,1,0.5,0,0,44,5,75,0,1,0,1
dollar general,dollargeneral.com,1,1,0.5,1,0.5,37,5,98,1349,1,13.76530612,1
duke energy corporation,duke-energy.com,1,0,0,0,0,34,11,79,0,0,0,1
dupont,dupont.com,1,1,1,2,2,7,4,75,5284,1,70.45333333,1
dxc technology,dxc.technology,1,1,0.5,1,0.5,44,2,118,1674,1,14.18644068,0
eaton,eaton.com,1,1,1,1,1,55,5,122,0,1,0,1
ebay,ebay.com,1,1,1,1,1,49,4,242,1014,1,4.190082645,1
ecolab,ecolab.com,1,1,1,1,1,55,4,85,0,1,0,1
edf,edfenergy.com,1,1,1,1,1,50,10,169,0,1,0,1
education nationale,education.gouv.fr,1,0,0,1,0.5,20,10,106,891,1,8.405660377,1
edward jones,edwardjones.com,1,1,1,1,1,12,7,25,0,1,0,1
electrolux,electroluxappliances.com,1,1,1,0,0,2,14,95,21,1,0.2210526316,1
eli lilly and company,lilly.com,1,1,0.25,0,0,37,14,0,0,1,0,1
emerson automation solutions,emerson.com,1,0,0,0,0,22,18,28,0,0,0,1
emirates,emirates.com,1,1,1,3,3,58,4,228,0,1,0,1
eni,eni.com,1,2,2,2,2,22,5,96,0,1,0,1
enterprise holdings,enterpriseholdings.com,1,1,0.5,1,0.5,3,5,34,0,1,0,1
enterprise rent-a-car,enterprise.com,1,1,0.5,0,0,41,11,152,0,1,0,1
epam systems,epam.com,1,0,0,0,0,51,8,251,0,0,0,1
ericsson,ericsson.com,1,1,1,1,1,44,5,92,0,1,0,1
escola,bbc.com hindi international-57070862,1,0,0,0,0,34,35,172,0,0,0,0
eskom,eskom.co.za,1,1,1,1,1,5,6,0,0,1,0,1
etisalat,etisalat.ae,1,1,1,2,2,54,3,126,1854,1,14.71428571,1
european commission,ec.europa.eu,1,1,0.5,1,0.5,19,17,24,30,1,1.25,0
everis,everis.com,1,1,1,2,2,22,5,45,0,1,0,1
"expedia, inc.",expediagroup.com,1,0,0,1,0.5,7,8,33,329,1,9.96969697,1
exxonmobil,corporate.exxonmobil.com,1,1,1,2,2,3,14,0,0,1,0,1
ey,ey.com,1,1,1,3,3,44,5,64,0,1,0,1
faa,faa.gov,1,0,0,0,0,28,4,219,1382,0,6.310502283,1
facebook,hi-in.facebook.com,1,1,1,3,3,25,10,0,0,1,0,0
fairfax county public schools,fcps.edu,1,1,0.25,0,0,31,26,889,4297,1,4.83352081,1
farmers insurance,farmers.com,1,1,0.5,1,0.5,42,10,74,0,1,0,1
faurecia,http://faurecia.com,1,1,1,3,3,42,12,0,0,1,0,1
fca fiat chrysler automobiles,fcagroup.com,1,0,0,0,0,28,24,0,0,0,0,1
fedex,fedex.com,1,1,1,5,5,39,5,270,0,1,0,1
fedex express,fedex.com,1,0,0,1,0.5,52,8,270,0,1,0,1
fedex ground,fedex.com,1,1,0.5,1,0.5,10,6,270,0,1,0,1
fidelity investments,fidelity.com,1,1,0.5,2,1,46,12,6,0,1,0,1
fifth third bank,53.com,1,1,0.3333333333,0,0,20,17,173,1710,1,9.884393064,1
first data corporation,merchants.fiserv.com,1,0,0,0,0,49,19,0,62,0,0,1
fis,fisglobal.com,1,1,1,1,1,57,10,111,0,1,0,1
fiserv,fiserv.com,1,1,1,1,1,51,4,99,559,1,5.646464646,1
flextronics,flex.com,1,0,0,1,1,52,7,128,0,1,0,1
fluor corporation,fluor.com,1,0,0,0,0,45,11,19,57,0,3,1
fnb south africa,fnb.co.za,1,0,0,0,0,24,12,211,1032,0,4.890995261,1
ford motor company,ford.com,1,0,0,0,0,51,12,251,20,0,0.0796812749,1
forza silicon,forzasilicon.com,1,1,0.5,0,0,3,5,57,388,1,6.807017544,1
four seasons hotels and resorts,fourseasons.com,1,1,0.2,1,0.2,30,20,61,0,1,0,1
foxconn,hi.wikipedia.org wiki फॉक्सकोन्न,1,0,0,1,1,22,32,45,0,1,0,0
free lance,freelancer.com,1,0,0,0,0,48,6,183,409,0,2.234972678,1
fresenius medical care,freseniusmedicalcare.com,1,1,0.3333333333,1,0.3333333333,32,7,424,1045,1,2.464622642,1
fresher,freshersworld.com,1,1,1,2,2,56,10,240,8750,1,36.45833333,1
fujitsu,fujitsu.com,1,2,2,4,4,50,5,213,0,1,0,1
g4s,g4s.com,1,1,1,1,1,8,4,129,1760,1,13.64341085,1
ge,ge.com,1,2,2,2,2,52,4,123,3413,1,27.74796748,1
ge aviation,geaviation.com,1,1,0.5,1,0.5,8,5,22,621,1,28.22727273,1
ge capital,gecapital.com,1,2,1,1,0.5,20,5,14,255,1,18.21428571,1
ge healthcare,gehealthcare.com,1,2,1,2,1,41,5,129,0,1,0,1
ge power,ge.com,1,1,0.5,1,0.5,21,6,150,3413,1,22.75333333,1
geen,hi.wikipedia.org wiki जीन,1,0,0,0,0,15,25,81,0,0,0,0
geico,geico.com,1,1,1,1,1,46,4,73,2108,1,28.87671233,1
genentech,gene.com,1,1,1,0,0,2,5,86,0,1,0,1
general dynamics information technology,gdit.com,1,0,0,1,0.25,34,34,6,0,1,0,1
general mills,generalmills.com,1,1,0.5,1,0.5,46,5,260,0,1,0,1
general motors,gm.com,1,1,0.5,1,0.5,43,12,0,0,1,0,1
generali,generali.com,1,1,1,2,2,6,4,0,0,1,0,1
generalitat de catalunya,web.gencat.cat,1,0,0,1,0.3333333333,17,18,0,0,1,0,0
genpact,genpact.com,1,1,1,3,3,30,4,122,515,1,4.221311475,1
goldman sachs,goldmansachs.com,1,1,0.5,1,0.5,3,5,26,0,1,0,1
google,google.co.in,1,0,0,3,3,7,7,0,0,1,0,1
government of maharashtra,maharashtra.gov.in,1,1,0.3333333333,0,0,38,21,91,0,1,0,1
governo do estado de são paulo,saopaulo.sp.gov.br,1,1,0.1666666667,0,0,9,28,56,0,1,0,1
govt. of india,india.gov.in,1,0,0,0,0,15,12,135,1121,0,8.303703704,1
grant thornton llp,grantthornton.in,1,0,0,0,0,48,6,50,0,0,0,1
gsk,gsk.com,1,1,1,0,0,8,4,297,0,1,0,1
h&m,hm.com,1,1,1,1,1,46,5,89,0,1,0,1
h&r block,hrblock.com,1,1,0.5,2,1,36,6,74,0,1,0,1
halliburton,halliburton.com,1,1,1,1,1,2,4,206,1496,1,7.262135922,1
harvard university,harvard.edu,1,1,0.5,1,0.5,3,11,161,0,1,0,1
hays,hays.com,1,1,1,3,3,61,4,91,391,1,4.296703297,1
hca,hycricket.org,1,0,0,1,1,32,11,0,0,1,0,1
hcl infosystems ltd,hclinfosystems.in,1,0,0,0,0,9,5,272,0,0,0,1
hcl technologies,hcltech.com,1,1,0.5,0,0,51,9,210,2086,1,9.933333333,1
hdfc bank,hdfcbank.com,1,1,0.5,1,0.5,44,5,284,0,1,0,1
health service executive,hse.ie,1,0,0,0,0,21,19,284,0,0,0,1
heineken,heineken.com,1,2,2,1,1,39,5,1,0,1,0,1
henkel,henkel.com,1,1,1,1,1,2,4,199,1519,1,7.633165829,1
herbalife,myherbalife.com,1,1,1,1,1,7,6,16,575,1,35.9375,1
hewlett-packard,hpe.com,1,0,0,0,0,19,12,115,0,0,0,1
hilton worldwide,hilton.com,1,0,0,0,0,32,9,50,0,0,0,1
home depot,homedepot.com,1,1,0.5,0,0,6,5,143,0,1,0,1
honeywell,honeywell.com,1,1,0,1,0,9,6,94,0,1,0,1
hospital universitario josep trueta,icsgirona.cat,1,0,0,0,0,20,31,41,253,0,6.170731707,0
hôtel,en.wikipedia.org,1,0,0,2,2,13,16,0,0,1,0,0
hp,hp.com,1,2,2,4,4,36,4,205,1946,1,9.492682927,1
hsbc,hsbc.co.in,1,1,1,1,1,56,6,166,1972,1,11.87951807,1
hsbc global banking and markets,hsbcnet.com,1,0,0,1,0.2,18,26,33,570,1,17.27272727,1
huawei technologies,huawei.com,1,0,0,0,0,12,11,178,0,0,0,1
humana,humana.com,1,1,1,6,6,56,4,0,1504,1,0,1
hyatt hotels corporation,hyatt.com,1,0,0,0,0,50,18,0,0,0,0,1
ibm,ibm.com,1,1,1,4,4,17,4,45,477,1,10.6,1
icici bank,icicibank.com,1,1,0.5,1,0.5,50,5,875,6642,1,7.590857143,1
idea cellular ltd,myvi.in,1,0,0,0,0,48,18,92,1123,0,12.20652174,1
idol image consulting,linkedin.com,1,1,0.3333333333,1,0.3333333333,13,17,108,0,1,0,0
ikea group,inter.ikea.com,1,1,0.5,1,0.5,11,12,24,321,1,13.375,1
imss,http://imss.gob.mx,1,1,1,1,1,16,14,0,0,1,0,1
independent,independent.co.uk,1,1,1,1,1,46,6,301,840,1,2.790697674,1
independiente,en.wikipedia.org,1,1,1,1,1,25,13,0,1695,1,0,0
indian oil corporation limited,iocl.com,1,0,0,0,0,27,25,202,7642,0,37.83168317,1
indian railways,http://indianrail.gov.in,1,0,0,1,0.5,41,15,0,0,1,0,1
indite technologies,inditetechnologies.com,1,1,0.5,0,0,37,5,6,207,1,34.5,1
inditex,inditex.com,1,1,1,2,2,11,4,106,171,1,1.613207547,1
indra,hi.wikipedia.org wiki इन्द्र,1,0,0,0,0,18,26,0,711,0,0,0
infosys,infosys.com,1,1,1,3,3,52,4,193,1146,1,5.937823834,1
ing,ing.com,1,2,2,2,2,30,4,0,0,1,0,1
ingram micro,ingrammicro.com,1,1,0.5,1,0.5,52,5,60,6,1,0.1,1
inps,inps.it,1,1,1,0,0,10,3,141,1366,1,9.687943262,1
insidesecure,insidesecure.com,1,0,0,0,0,4,4,8,55,0,6.875,1
intel corporation,intel.com,1,0,0,0,0,41,11,70,661,0,9.442857143,1
intercontinental hotels group (ihg®),ihgplc.com,1,0,0,0,0,11,33,112,580,0,5.178571429,1
international mission of mercy (imm),linkedin.com company international-missi,1,1,0.2,0,0,16,34,108,0,1,0,0
international paper,http://internationalpaper.com,1,1,0.5,1,0.5,27,12,0,8,1,0,1
intertek,intertek.com,1,1,1,1,1,2,4,0,1462,1,0,1
intesa sanpaolo,intesasanpaolo.com,1,1,0.5,0,0,41,5,131,0,1,0,1
iqvia,iqvia.com,1,1,1,1,1,51,4,159,722,1,4.540880503,1
itaú unibanco,itau.com.br,1,0,0,1,0.5,19,10,100,1343,1,13.43,1
j.p. morgan,jpmorgan.com,1,1,0.5,0,0,21,7,124,714,1,5.758064516,1
jabil,jabil.com,1,1,1,1,1,29,4,80,759,1,9.4875,1
jacobs,jacobs.com,1,2,2,1,1,20,4,43,968,1,22.51162791,1
jaguar land rover,jaguarlandrover.com,1,0,0,4,1.333333333,18,6,69,915,1,13.26086957,1
jcpenney,m.jcpenney.com,1,1,1,0,0,46,6,0,0,1,0,1
jll,jll.co.in,1,1,1,2,2,55,6,133,1453,1,10.92481203,1
john deere,deere.com,1,1,0.5,2,1,38,10,205,0,1,0,1
johnson & johnson,jnj.com,1,1,0.3333333333,3,1,14,14,137,2211,1,16.13868613,1
johnson controls,johnsoncontrols.com,1,1,0.5,1,0.5,3,5,179,0,1,0,1
jpmorgan chase & co.,jpmorganchase.com,1,1,0.25,0,0,6,6,111,0,1,0,1
junta de andalucía,juntadeandalucia.es,1,1,0.3333333333,1,0.3333333333,3,6,0,1286,1,0,1
kaiser permanente,healthy.kaiserpermanente.org,1,1,0.5,0,0,38,13,0,0,1,0,1
"kbr, inc.",kbr.com,1,0,0,0,0,15,6,149,0,0,0,1
"keller williams realty, inc.",kw.com,1,0,0,1,0.25,10,26,28,111,1,3.964285714,1
kellogg company,kelloggcompany.com,1,1,0.5,1,0.5,43,6,74,0,1,0,1
kelly services,persolkelly.co.in,1,1,0.5,0,0,2,14,69,444,1,6.434782609,1
kimberly-clark,kimberly-clark.com,1,1,1,2,2,3,5,0,0,1,0,1
klm,klm.com,1,1,1,2,2,55,4,16,0,1,0,1
kohl's department stores,kohls.com,1,0,0,0,0,48,19,123,21,0,0.1707317073,1
korea facilitators association,b2b.getemail.io,1,1,0.3333333333,1,0.3333333333,31,25,0,0,1,0,1
kotak mahindra bank,kotak.com,1,1,0.3333333333,0,0,44,13,198,0,1,0,1
